,id,countLiquidated,countLiquidator,hasBorrowed,health,totalBorrowValueInEth,totalCollateralValueInEth,tokens.0.symbol,tokens.1.symbol,tokens.2.symbol,tokens.3.symbol,tokens.4.symbol,tokens.5.symbol,tokens.6.symbol,tokens.7.symbol,tokens.8.symbol,tokens.9.symbol,tokens.10.symbol,tokens.11.symbol,tokens.12.symbol,tokens.13.symbol
4015,0x002f69259d8bd264af9a086e7683d290f6591a12,0,0,False,,0,0.009755234083397538850200834,cETH,,,,,,,,,,,,,
4016,0x002f84e576475208d6a15c38b3449b767bde30fd,0,0,False,,0,0,cETH,cBAT,,,,,,,,,,,,
4017,0x002f9caf40a444f20813da783d152bdfaf42852f,0,0,False,,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cDAI,,,,,,,,
4018,0x002fc216a6666b663add0bbfc8499d92431c06d7,0,0,False,,0,3.950075858334963618816e-10,cUSDC,,,,,,,,,,,,,
4019,0x002fd01cb417a2dbdfc010d88f4ed585260ff803,0,0,False,,0,0.0008297019664645701415896781056,cUSDC,,,,,,,,,,,,,
4020,0x002fd60248fd164676ce12d14226ed34b073b0d2,0,0,False,,0,0.000828174390150776703342365376,cUSDC,,,,,,,,,,,,,
4021,0x0030026755d09ee4b809b7e968dfe1b004b16286,0,0,False,,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cDAI,,,,,,,,
4022,0x0030148db0c220c5757b02b9984cfc46c7d70fa6,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
4023,0x003064605a8677d5b2e8def620ac67d8f1f1b5ed,0,0,False,,0,0.0008282971272821389382707011072,cUSDC,,,,,,,,,,,,,
4024,0x00307240fd147ea0bc1edfc568c3f72926eb1f70,0,0,False,,0,0.005489818443090308893738359,cETH,,,,,,,,,,,,,
4025,0x00308ef79b33aa926b792961d804c5acc79d8b8f,0,0,False,,0,0.0008310304033409544195040259328,cUSDC,,,,,,,,,,,,,
4026,0x0030a0f3bb748359f6b1e38af7a597db0a611a25,0,0,False,,0,0.0064539185175051411143877195,cETH,,,,,,,,,,,,,
4027,0x0030c94df0cbab9f235ff4b879c7c34ba4d8d3c0,0,0,False,,0,0.0008325378824079485991091151232,cUSDC,,,,,,,,,,,,,
4028,0x00311a7ac633a220e456d922e713db97692f93c6,0,0,False,,0,0,cUSDT,,,,,,,,,,,,,
4029,0x00314803371604b0a9c6ab248a80be8be02001f9,0,0,False,,0,0.0008302463876118265543308615552,cUSDC,,,,,,,,,,,,,
4030,0x00315dc3d1f4968b6b78e109579209c93e85f934,0,0,False,,0,0,cZRX,,,,,,,,,,,,,
4031,0x0031a2d5ea5b69bcb8e191f5f0ae7919e9c9f0db,0,0,True,232.86540730386458670865,3.076946018873976273969617250699e-7,0.000071651428793709309709626,cUNI,cETH,,,,,,,,,,,,
4032,0x0031ca41d8afde655110145357b7477dbd07ca6e,0,0,False,,0,0.0008317530595380222079522494336,cUSDC,,,,,,,,,,,,,
4033,0x0032061708483b10455972cd205f4951c0aa2949,0,0,False,,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cDAI,,,,,,,,
4034,0x00325d78a4ad4f3f89c28d776a5e1a2e2c557fe6,0,0,False,,0,0.000395226257473787306352858564738540466571152,cBAT,,,,,,,,,,,,,
4035,0x0032690b0b6707c37beb6c1b9720bf0a367fa332,0,0,False,,0,0.0008312585223992584656553017984,cUSDC,,,,,,,,,,,,,
4036,0x00326a6bfbea05449d9ac5853af850248dae2829,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
4037,0x00327017cad3d9aa8f09a114b0b0d3c76435e633,0,0,False,,0,0,cETH,,,,,,,,,,,,,
4038,0x003298e431290a4d4e512971110aacbbe7b854d0,0,0,False,,0,0,cETH,,,,,,,,,,,,,
4039,0x0032a14c826d68b6eaf6c9e2bb0a285275643138,0,0,False,,0,0.0008312544233127911720485381248,cUSDC,,,,,,,,,,,,,
4040,0x0032bc4e58118b3ce0cd9d472cb722bed0da6dad,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
4041,0x0032c91b1fc2ffc7deb3a48fd171a0471e3bd741,0,0,False,,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cDAI,,,,,,,,
4042,0x0032d47b9961371eb0a1611c246111a6f709303b,0,0,False,,0,0.0003723288008208393493330605,cUSDC,cETH,,,,,,,,,,,,
4043,0x003366d47b59f3d0bc04f5fd95077e1886a83357,0,0,False,,0,0,cDAI,cUSDT,,,,,,,,,,,,
4044,0x0033811e5d3ad5f3fe23cd000340320f056e549f,0,0,False,,0,0.0008282927913205922376581483136,cUSDC,,,,,,,,,,,,,
4045,0x00338de864b9879d82ed4062afa1fb84d27efa9e,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
4046,0x0033b6b0213ac3b7056d53f3dde7b6921b815832,0,0,False,,0,0.0008320953469703129015908916736,cUSDC,,,,,,,,,,,,,
4047,0x0033bb07faff10c1d6e16efd1c373cefe96ac118,0,0,False,,0,0.030084798839956068993783008225864052318195456,cDAI,,,,,,,,,,,,,
4048,0x0033fcd6849d7cba6819f40bb14e4573bd96715f,0,0,False,,0,0,cUSDT,,,,,,,,,,,,,
4049,0x0033fd9eac4581b9feeb3ab4e8666335fbacf81a,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
4050,0x00343e0ea27481455504cc3353649ea3dda4b7b5,0,0,False,,0,0,cETH,,,,,,,,,,,,,
4051,0x00344b8b85b8548f4bcf9276bc0ab4704926001f,0,0,False,,0,0.0181889749205681459421087675,cETH,,,,,,,,,,,,,
4052,0x00349b3432eeac83d631e15ff67e51f5fa1daf33,0,0,False,,0,0.0008307656091936478058223901824,cUSDC,,,,,,,,,,,,,
4053,0x0034a5c3144ab25f442ff3f9a0ae763e4d073cbb,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
4054,0x0034b30425fb1ec47a2a04467c3036315f949ebe,0,0,False,,0,0.000828245922599445777735306624,cUSDC,,,,,,,,,,,,,
4055,0x0034c15da5551b04e0cd145b4b99b64d4b906461,0,0,False,,0,0.005923138547287178887774929,cETH,,,,,,,,,,,,,
4056,0x0034d66e657340e020fcf4800992c294b095340e,0,0,False,,0,0.0008318395249448028084229404672,cUSDC,,,,,,,,,,,,,
4057,0x0034daf2e65f6ef82bc6f893dbbfd7c232a0e59c,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
4058,0x0034ea9808e620a0ef79261c51af20614b742b24,0,0,False,,0,4.3028729866470352050088123424256,cUSDC,,,,,,,,,,,,,
4059,0x0034eaacd8b0e79f0f9723b98a68b649b7ae2b50,0,0,False,,0,0.008425308153286686642485244156,cUSDC,cETH,,,,,,,,,,,,
4060,0x0034ecb0d732706b819b0113c0df0b96061edbb4,0,0,False,,0,0.0008329566811970991724832504448,cUSDC,,,,,,,,,,,,,
4061,0x0034eccf4d52c5a471b6bba3e995a16c5ee1b730,0,0,False,,0,0,cETH,cDAI,,,,,,,,,,,,
4062,0x00350e84299a79a0de3b469b7a41c103f5b85af0,0,0,False,,0,0,cUSDC,cETH,,,,,,,,,,,,
4063,0x0035342928537d861e473ef46d1489010062d0c2,0,0,False,,0,0.0008318400657261952732617469824,cUSDC,,,,,,,,,,,,,
4064,0x0035547ead38c2094fdaf8b698fdab3b30219c78,0,0,False,,0,0.0008297313150809303396878146048,cUSDC,,,,,,,,,,,,,
4065,0x00356bb861209a456acb962ba9d072a8d44272fc,0,0,False,,0,0.0008329048854743010468399950592,cUSDC,,,,,,,,,,,,,
4066,0x0035dcdd79e519ef25228f18fb12f825dba4c56b,0,0,False,,0,0.000828172191479232195084904128,cUSDC,,,,,,,,,,,,,
4067,0x0035e78d54a1daf93de5b7740ec9864294cd25f8,0,0,True,0,0,0,cETH,cDAI,,,,,,,,,,,,
4068,0x00360098051b1dae5d76f3ab174f11f259078c5a,0,0,False,,0,0.005369305913099466445491219,cETH,,,,,,,,,,,,,
4069,0x00364079ce843919f221db4ddd852b0a1f1f46bb,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
4070,0x00367ae4ddc9e5393cbe080b0f15f79b3c80a659,0,0,False,,0,0,cZRX,,,,,,,,,,,,,
4071,0x003689ddc1480d5d1ca29e571a50338eaa2c6c0b,0,0,False,,0,0.0008329202649345808861979739264,cUSDC,,,,,,,,,,,,,
4072,0x0036dd8ae18204ee173397896c974fee8df67930,0,0,False,,0,0.000832462853683107477310726464,cUSDC,,,,,,,,,,,,,
4073,0x003733bfadacfd232c0f2da5ab61300abfaf2d2e,0,0,False,,0,0,cETH,,,,,,,,,,,,,
4074,0x00375bb63c2be4582abfc6e7023732cfead01b3d,0,0,False,,0,0.0008329483049411856323257435008,cUSDC,,,,,,,,,,,,,
4075,0x00375e7fdb1adc37c65dcca4ff06c1cb3c8063d0,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
4076,0x003792603d31899c0d0032c1e4a50f4558e07cda,0,0,False,,0,0.007521154521436537213326625960043791676154368,cDAI,cDAI,,,,,,,,,,,,
4077,0x00379276cb500c9a0f5134f6c8d1a19630cf2c7b,0,0,False,,0,0.006774593038180150053913944,cETH,,,,,,,,,,,,,
4078,0x0037f7d88891f36e143b6e935d9cdb89f09a2568,0,0,False,,0,0.0008329448842884861409457467776,cUSDC,,,,,,,,,,,,,
4079,0x0038a4a2f37e44f5ce134d3e89756ae0f9300203,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
4080,0x0038d78156afc6ae29876ed74da60cddf8416ae7,0,0,False,,0,0.0008301825011964659810574567168,cUSDC,,,,,,,,,,,,,
4081,0x0038e8c243562de08d91a35a1184312ca8e34294,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
4082,0x003926b0ad089b9f0473938b29b7d4a84da9328c,1,0,True,0.38847992684708115374,0.1400678725140207585366492,0.0544135568678730732901323086219794467021232,cUSDC,cCOMP,,,,,,,,,,,,
4083,0x003933ec4001b4a41cf22de55055b0dd7bc87d88,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
4084,0x00398520e2d3de8fc30509f401bc118f9799a0cf,0,0,False,,0,0.0008320471890602249535018844032,cUSDC,,,,,,,,,,,,,
4085,0x0039920d01d3597f8bcb78a8af95077d3935ba96,0,0,False,,0,0,cETH,,,,,,,,,,,,,
4086,0x0039e762ecd8e8f074e93575dc395abfce4ef8b6,0,0,False,,0,0,cUNI,cUSDC,cETH,cDAI,cZRX,,,,,,,,,
4087,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0,0,True,4.91756386599939495055521005516301312e-10,0,4.91756386599939495055521005516301312e-10,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,cDAI,cUSDT,,,,,
4088,0x003a2ba8af765dc3562e52ffe6263073b041f067,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
4089,0x003a4c3994449d772015f4c30fb3255c02cd3e0f,0,0,False,,0,0.0008310057710986908069589194624,cUSDC,,,,,,,,,,,,,
4090,0x003a931c675fb0adef1803356afbba33d4cc20ba,0,0,False,,0,0.0008329190428357240002645038976,cUSDC,,,,,,,,,,,,,
4091,0x003a99f775bb842e2937940287d1e073c6b76fbd,0,0,False,,0,0.000832069883811466395253304064,cUSDC,,,,,,,,,,,,,
4092,0x003adf68138e8ffee6c679822d578592bcb1c85c,0,0,False,,0,0,cUSDC,cDAI,,,,,,,,,,,,
4093,0x003b309979fafe9452009ad7ba2791d251af96da,0,0,False,,0,0.0008312254643485802295492413184,cUSDC,,,,,,,,,,,,,
4094,0x003b489fe691d1100dfaf4ca57bfa0f552f66911,0,0,False,,0,0,cUSDC,cUSDT,,,,,,,,,,,,
4095,0x003b6361f421e6fef5fe7701d5dddb4d1622679b,0,0,True,0,0,0,cUNI,cETH,,,,,,,,,,,,
4096,0x003b6ce34bbb2c3064fe35eea85560bf25bee4d9,0,0,False,,0,0.0046968024776854031491927353504,cUSDC,cETH,,,,,,,,,,,,
4097,0x003b93b5954befe5733f22317266b1f8a10c70ba,0,0,False,,0,0.00083073616794589009551876,cUSDC,,,,,,,,,,,,,
4098,0x003bac81a6aafab98f242bcfa75171e0eeea9757,0,0,False,,0,0.0138768715491182485085634463872,cUSDC,,,,,,,,,,,,,
4099,0x003c06a6168e9d2474e2c7f588d819b75f8025e5,7,0,True,0,0,0,cUSDC,cETH,cDAI,cBAT,cCOMP,cZRX,cUSDT,,,,,,,
4100,0x003c17fd57b16de3d976bb449bc9f2dcfb2ffb57,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
4101,0x003c1b40d40b81319fdd0a87770e46c55d8ddd7e,0,0,False,,0,0.0008317133314382135789959709952,cUSDC,,,,,,,,,,,,,
4102,0x003c23e28ba32ce5ccba0d758ff5cd0d760c63b3,0,0,False,,0,0.0036977608094693110661004900048,cUSDC,cETH,,,,,,,,,,,,
4103,0x003c390f67fb23a735a7e253b20827d148362950,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
4104,0x003c52a71c887461087154eccced08cb1c5384a5,0,0,True,0,0,0,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,cDAI,cUSDT,,,,,
4105,0x003cae097922b81e27fb00873da6a0806ccc2c5b,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
4106,0x003cec14f9b73063b56e94d6875ec5b1690f5373,0,0,False,,0,0.0008318687638041386353246057344,cUSDC,,,,,,,,,,,,,
4107,0x003cfd2c526e403c8e36f81be0ad55e170b66fa8,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
4108,0x003cffbf2777b0741649e82701b0bb56911f5e96,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
4109,0x003d17444fa0b069f08ccdac9dc8aeb5564374c2,0,0,False,,0,0.0008317274179430910402378785664,cUSDC,,,,,,,,,,,,,
4110,0x003d241dee35670d9a432025f912edd0cc774581,0,0,False,,0,0,cUNI,,,,,,,,,,,,,
4111,0x003d560e4f20c963ab96f5d5921a78067f11380a,0,0,False,,0,0,cETH,,,,,,,,,,,,,
4112,0x003dc32fe920a4aaeed12dc87e145f030aa753f3,0,0,True,10.64579361034038380983,0.00003170781920472553611428,0.00033755489908749522247167743913976,cREP,cUNI,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,cDAI,,,,,
4113,0x003e3f982ed4256bb4dc40dea0cc9b45fff5988a,0,0,False,,0,3.53971411700098366277739143346019532551e-7,cDAI,cBAT,,,,,,,,,,,,
4114,0x003e6b9f13fcc5ec03b5c6d19dadb8cd1e4bce85,0,0,False,,0,0.0064676563368402780490817385,cUSDC,cETH,,,,,,,,,,,,
4115,0x003e790127e6375be0e016e3294de76fe57ed369,0,0,False,,0,0,cETH,,,,,,,,,,,,,
4116,0x003ebdc0418eee9cd6721198772c20d234c8549b,0,0,False,,0,2.1480597262995556032e-11,cUSDC,cUSDT,,,,,,,,,,,,
4117,0x003f6b20bfa4b5cab701960ecf73859cb3c095fc,0,0,False,,0,0,cUSDC,cETH,cDAI,,,,,,,,,,,
4118,0x003f9f5493dc70b8abd6abdcc733265ae9183b7f,0,0,False,,0,0.0008314012695603099763233568512,cUSDC,,,,,,,,,,,,,
4119,0x003faa6b12f2c3f5cdaf42d99db7b42bd4777fc0,0,0,False,,0,0.00083223890050710056997157344,cUSDC,,,,,,,,,,,,,
4120,0x003fe26aa20db666255f914eb7d098d2756c313d,0,0,False,,0,0.0008303557266178899177680264448,cUSDC,,,,,,,,,,,,,
4121,0x00404cadcd6646c19d814faaf031d22c9d736f40,0,0,False,,0,0,cETH,,,,,,,,,,,,,
4122,0x004098bb5b1d5285e4347bfebfe65b36d20fc697,0,0,False,,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cWBTC,cDAI,,,,,,,
4123,0x0040daac32d83c78546ae36da42a496b28ab09e1,0,0,True,0.002387877439967736428896673338450611605805056,0,0.002387877439967736428896673338450611605805056,cUSDP,cETH,cDAI,,,,,,,,,,,
4124,0x0040dbabdf0c3f89976230921217bfa273da19f7,0,0,False,,0,0.0084382692429561224594078535,cETH,,,,,,,,,,,,,
4125,0x004152bfe3c361f96e2cc4b88b9d96be0bc259d8,0,0,False,,0,0,cETH,,,,,,,,,,,,,
4126,0x00417cd2872e8e02d2fb0c9c8e4299ee7a61640f,0,0,False,,0,0.0036089500416597622643265994752,cUSDC,,,,,,,,,,,,,
4127,0x004187581a2548e40d5a9e95d7bc4de17552b716,0,0,False,,0,0,cETH,,,,,,,,,,,,,
4128,0x00418b8ea6c6e2d5676f651bf76a368adb845e91,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
4129,0x0041ef45ec5c2bc8f889585e28e3fa5325382065,0,0,False,,0,0,cDAI,cDAI,,,,,,,,,,,,
4130,0x00421393e92d417084b5dca722e6fefcf7d5b6e4,0,0,False,,0,0.033810954491458696544393606592367788060569344,cDAI,,,,,,,,,,,,,
4131,0x00423276fe137e6a799e78e326d6814aacf5ac6f,0,0,False,,0,0.052102015501900615150265563385893795013858816,cDAI,,,,,,,,,,,,,
4132,0x004273fdc24eba58a6bff2d4167efa147227e03d,0,0,False,,0,9.99652853744520147834624e-7,cUSDC,,,,,,,,,,,,,
4133,0x004285c17a050e111ce2e9c491dd6a6f00b6d608,0,0,False,,0,0.0008321602084282363606461385344,cUSDC,,,,,,,,,,,,,
4134,0x0042e15d9ce7e56cc1ea13cc1bc772ea987d604b,0,0,False,,0,0.0000123143992458807374394470915829052984976,cCOMP,,,,,,,,,,,,,
4135,0x004312e1175f1ef82ca310110c0a3f7cf06743d8,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
4136,0x00432cdad7c72c79eaba0e47f81134c3154d0c14,0,0,False,,0,0.0008325570123805105574911771776,cUSDC,,,,,,,,,,,,,
4137,0x00434731f565cb5df0877ec13083df167f957105,0,0,False,,0,0.0028017958733157873175531887744,cUSDC,,,,,,,,,,,,,
4138,0x0043730935629e1c160ae1ef6a2e373b2419f963,0,0,False,,0,0.0008282685318991057787482403712,cUSDC,,,,,,,,,,,,,
4139,0x00438a3e816eb7d8a2b3b5a7fc07f3cbad9df51a,0,0,False,,0,1.38439768333912419600661887898677170688e-7,cDAI,,,,,,,,,,,,,
4140,0x0043912c466737f8b173ebf18effa779c312de06,0,0,False,,0,0,cCOMP,,,,,,,,,,,,,
4141,0x004391c36fd89817c250295f49b932aaccc747b4,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
4142,0x0043c4b82e03ed80cd5b2afb53ded7b45ceded9f,0,0,False,,0,0.009866153543237486901507354,cETH,,,,,,,,,,,,,
4143,0x0043fc49544cb66e1fa4452f45f45af29f3280ef,0,0,False,,0,0.005140794165577673399464760369297349752464384,cDAI,,,,,,,,,,,,,
4144,0x004464d6bafdb22d80883adee63cb3a91a27d953,0,0,False,,0,0.0008300321953369178549833040256,cUSDC,,,,,,,,,,,,,
4145,0x0044a9af2e605b883d9b6976ff31496d877be292,0,0,False,,0,0.0008305279269734422740495688704,cUSDC,,,,,,,,,,,,,
4146,0x0044d670f1196127b0d366e91b5d53aed52824c0,0,0,False,,0,0.0008325133735172791324234208256,cUSDC,,,,,,,,,,,,,
4147,0x0044deed86ee82d55b404d3545edcda8a5667790,0,0,False,,0,0.0008311506819149707396314060672,cUSDC,,,,,,,,,,,,,
4148,0x0044f2339c942b4a5cf65eabef057a68c0fc806f,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
4149,0x00452187cb2b8dad84be97b525caab3887530106,0,0,False,,0,0.0008321835656646377737426931328,cUSDC,,,,,,,,,,,,,
4150,0x00452190d5526ebe8046a9281cb6d0650c066089,0,0,False,,0,0,cBAT,cUSDT,,,,,,,,,,,,
4151,0x004537fcd9095489ebe38180a382341b962b501d,0,0,False,,0,0,cZRX,,,,,,,,,,,,,
4152,0x00453cd37dfb578fe1c47dbbc57b83e005a74c95,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
4153,0x00454ecfab4af9d20f48db8038451fb491c259a4,0,0,False,,0,0.0008325842697283125623096325888,cUSDC,,,,,,,,,,,,,
4154,0x00456f8d13de756bab183dc889b3b1fd6c568223,0,0,False,,0,0.000829689924853701166119237504,cUSDC,,,,,,,,,,,,,
4155,0x004586259f92d2b1dee3350b4d0b0cb525338146,0,0,False,,0,0.000832138981007766311410331328,cUSDC,,,,,,,,,,,,,
4156,0x0045af7caa72517debbe02f95a73c2f4c7b61ac2,0,0,False,,0,0.000828117560729552013866523456,cUSDC,,,,,,,,,,,,,
4157,0x0045b7fc7e80cc9baf8ed84964d60afb0bf1f183,0,0,False,,0,0.0123472332319998532854684362111094980011248,cCOMP,,,,,,,,,,,,,
4158,0x0045cc528ba0f87d732351f848fed81bdfd46df9,0,0,False,,0,0.001361516695013604482687674884,cUSDC,cETH,,,,,,,,,,,,
4159,0x0045e5bf7956ab8c088efa708378385ee905efa7,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
4160,0x0045f5c8576be420ef0622be74df7bc5b97573c1,0,0,False,,0,0.0008310701352660748898156773632,cUSDC,,,,,,,,,,,,,
4161,0x0045f73fd962c43644514d05fa42c33a2d7721eb,0,0,False,,0,0.006168169988498548908015666,cETH,,,,,,,,,,,,,
4162,0x004655fd2c451616629bc59a76afde70d2eed4e1,0,0,False,,0,0.0007717043482047908053784195328,cUSDC,,,,,,,,,,,,,
4163,0x0046cfd55e0047d6a7f096efeb3bf0ed00bf8c8c,0,0,False,,0,0,cETH,,,,,,,,,,,,,
4164,0x004743e8aee029bbe4e8747a764696aa754f4901,0,0,False,,0,0.0008313932000355551614612965888,cUSDC,,,,,,,,,,,,,
4165,0x0047488ab44ce0649e015afadae634096fba00f6,0,0,False,,0,0.000829257132897282060574295616,cUSDC,,,,,,,,,,,,,
4166,0x0047563d9d10bee911351a49a15bd09402a0f2cb,0,0,False,,0,0.000830235865414820965214573376,cUSDC,,,,,,,,,,,,,
4167,0x00476647fa80f028138d38491796436e664a6306,0,0,False,,0,0.0008297492484370973707037374848,cUSDC,,,,,,,,,,,,,
4168,0x004772f6d38421a61e4ae5df9ee5d2fc929b3796,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
4169,0x004793d1205d86eb5c8e3df754780676e58f8051,0,0,False,,0,0.0008310464221579703278584999552,cUSDC,,,,,,,,,,,,,
4170,0x0047db03e71ec758fbf227ed601bae2564eec23b,0,0,True,120.72170410971688898115,0.00002348726832173343859268,0.0028354230566818309516137015987519,cUSDC,cWBTC,,,,,,,,,,,,
4171,0x0048034cb3fb9aaf654cb983f83d7872ebd65a76,0,0,False,,0,6.752116519027749577461170798120984348692809728,cUSDC,cDAI,cUSDT,,,,,,,,,,,
4172,0x00484dc16bd22fc0061f284cf7fac6ba7b7f36ff,0,0,False,,0,0.0008300437907987242256063192064,cUSDC,,,,,,,,,,,,,
4173,0x00485a14af8db031907b1314a88df329f2e6f0de,0,0,False,,0,0.0008282782581958445603250771072,cUSDC,,,,,,,,,,,,,
4174,0x00486c2f9519810cf5a2c0375b02eb1d682ec70e,0,0,False,,0,0.0008325759982270925238838783488,cUSDC,,,,,,,,,,,,,
4175,0x00487c184e9196eb8b22b0496cf6dd5cf266375c,0,0,False,,0,0.0008319670096412658738019629312,cUSDC,,,,,,,,,,,,,
4176,0x0048800e4f0f43c4867a9326402c69c28cd23bc7,0,0,True,176088.09278204216796424791,2.3489241107067232781709683788e-10,0.000041361756674410137754569,cREP,cUSDC,cETH,cBAT,cZRX,cDAI,,,,,,,,
4177,0x0048bd9c2592113cac9a195bf2df9430281966be,0,0,False,,0,0,cUSDC,cETH,,,,,,,,,,,,
4178,0x0048e848c17f29daf066dc0bf4770e3f94ca7602,0,0,False,,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cWBTC,cDAI,,,,,,,
4179,0x00493063a9be789ff7e88e462cfd6438c1414778,0,0,False,,0,0.0008281388838416690483921227392,cUSDC,,,,,,,,,,,,,
4180,0x0049306eb1e8750c91262d46733574866823e419,0,0,False,,0,0.0008306637331355831210960635776,cUSDC,,,,,,,,,,,,,
4181,0x004937fab49d460d50b8d1d3f8e8806c0bd6d8d5,0,0,False,,0,0.0132732020438152717996648420704,cUSDC,cETH,,,,,,,,,,,,
4182,0x0049c977aaf22e0db89b2755482c7e49ee2dc2dd,0,0,True,0,0,0,cUSDC,cETH,cWBTC,,,,,,,,,,,
4183,0x0049fab7f5dd1f26f057bd5d972ffc6ba3c349dd,0,0,False,,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cDAI,,,,,,,,
4184,0x004a1173c3ffbba306216bdc97adb76da1b279e6,0,0,False,,0,0,cDAI,cCOMP,,,,,,,,,,,,
4185,0x004a17c4e909cc13c0a68a538f7d67f16424433c,0,0,False,,0,0,cUSDT,,,,,,,,,,,,,
4186,0x004a1dd8143951e7c0ad25ea1a5917aee92d8edf,0,0,True,4.06969356416160025915,0.00101399757248437259,0.004126659394815136890596688,cETH,,,,,,,,,,,,,
4187,0x004a97370ca3c6dc793835ba4ef2f6014618ce57,0,0,False,,0,0.0008324811818703074876066093952,cUSDC,,,,,,,,,,,,,
4188,0x004ac312856f2b92b5627f7c159d67a05bc44115,0,0,False,,0,0.0008305599019312108439358671232,cUSDC,,,,,,,,,,,,,
4189,0x004ade198763c98577a9e405a4b0537113846e65,0,0,False,,0,0.0017498420139366923354915217672,cUSDC,cETH,,,,,,,,,,,,
4190,0x004ae604c36b8bc4df91553da2358bc38e0d92d9,0,0,False,,0,0.0008328809221908020602414239744,cUSDC,,,,,,,,,,,,,
4191,0x004afb002e3fb33c833fc16b6b63103bbf97312d,0,0,False,,0,0.1313809655093708868187025856098609293189472,cBAT,cCOMP,cUSDT,,,,,,,,,,,
4192,0x004b0642cfa1e38487e3fc5930770c92d3fa5323,0,0,False,,0,0.00083271312735862096583475552,cUSDC,,,,,,,,,,,,,
4193,0x004b207bf811239250cce11c3025549de4e4f0b3,0,0,False,,0,0.0006301824494958013111022625,cETH,,,,,,,,,,,,,
4194,0x004b2d285ca50bae1cacbedf1b8307b0db905bd1,0,0,False,,0,0.000831364652851451203016535552,cUSDC,,,,,,,,,,,,,
4195,0x004b2fff6bdf6328c5a4d57a487cf3e1535f05eb,0,0,False,,0,0,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,cDAI,,,,,,
4196,0x004b5427e5cda44eee0e4e94dfa97885c4799fad,0,0,False,,0,0,cBAT,,,,,,,,,,,,,
4197,0x004b8307b11aca8760477fa57fa523ef8520c8a9,0,0,False,,0,0.0008310549105249462954311692032,cUSDC,,,,,,,,,,,,,
4198,0x004b8d3cb8a65c955ea774dd5af7fc8537b864ab,0,0,False,,0,0.0008312420625532127247290554368,cUSDC,,,,,,,,,,,,,
4199,0x004ba7683e1d670bc8bc69b74ea5d58633888d06,0,0,False,,0,0.0008281104235215693644170622592,cUSDC,,,,,,,,,,,,,
4200,0x004bc92ec8d72abee1b8d0bc1e18613f936c20de,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
4201,0x004be765218693d66656b9f2ecc90d6498cc88fa,0,0,False,,0,0,cUSDC,cETH,,,,,,,,,,,,
4202,0x004c350cd1ab72ea28cd6c47935b5bb31f64a928,0,0,False,,0,0,cETH,,,,,,,,,,,,,
4203,0x004c3ae37d597461a5ef7a460f305c5407963f38,0,0,False,,0,0.0008317915072176811081569865344,cUSDC,,,,,,,,,,,,,
4204,0x004c47a9f52f45db5214914af77252c0bbbe51ae,0,0,False,,0,0.0008329587774679882352276500608,cUSDC,,,,,,,,,,,,,
4205,0x004c5006caf7cae88be56a91a873005b3421209a,0,0,False,,0,0.012320565327002858099856894432,cUSDC,cETH,,,,,,,,,,,,
4206,0x004c982c9d6248cfea6805ac24ec47e74fbdcadd,0,0,False,,0,0.0008309037306699188467624887552,cUSDC,,,,,,,,,,,,,
